id	port_status	implementation	legacy_field	legacy_class	old_texture	new_texture	old_zh_cn	new_zh_cn	legacy_block_item	initializer
billet_plutonium_fuel	formal	HbmItems dynamic material/specialized registration	billet_plutonium_fuel	Item	True	True	True	True	False	billet_plutonium_fuel = new Item().setUnlocalizedName("billet_plutonium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_plutonium_fuel")
billet_po210be	formal	HbmItems dynamic material/specialized registration	billet_po210be	Item	True	True	True	True	False	billet_po210be = new Item().setUnlocalizedName("billet_po210be").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_po210be")
billet_polonium	formal	HbmItems dynamic material/specialized registration	billet_polonium	Item	True	True	True	True	False	billet_polonium = new Item().setUnlocalizedName("billet_polonium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_polonium")
billet_pu_mix	formal	HbmItems dynamic material/specialized registration	billet_pu_mix	Item	True	True	True	True	False	billet_pu_mix = new Item().setUnlocalizedName("billet_pu_mix").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_pu_mix")
billet_pu238	formal	HbmItems dynamic material/specialized registration	billet_pu238	Item	True	True	True	True	False	billet_pu238 = new Item().setUnlocalizedName("billet_pu238").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_pu238")
billet_pu238be	formal	HbmItems dynamic material/specialized registration	billet_pu238be	Item	True	True	True	True	False	billet_pu238be = new Item().setUnlocalizedName("billet_pu238be").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_pu238be")
billet_pu239	formal	HbmItems dynamic material/specialized registration	billet_pu239	Item	True	True	True	True	False	billet_pu239 = new Item().setUnlocalizedName("billet_pu239").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_pu239")
billet_pu240	formal	HbmItems dynamic material/specialized registration	billet_pu240	Item	True	True	True	True	False	billet_pu240 = new Item().setUnlocalizedName("billet_pu240").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_pu240")
billet_pu241	formal	HbmItems dynamic material/specialized registration	billet_pu241	Item	True	True	True	True	False	billet_pu241 = new Item().setUnlocalizedName("billet_pu241").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_pu241")
billet_ra226	formal	HbmItems dynamic material/specialized registration	billet_ra226	Item	True	True	True	True	False	billet_ra226 = new Item().setUnlocalizedName("billet_ra226").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_ra226")
billet_ra226be	formal	HbmItems dynamic material/specialized registration	billet_ra226be	Item	True	True	True	True	False	billet_ra226be = new Item().setUnlocalizedName("billet_ra226be").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_ra226be")
billet_schrabidium	formal	HbmItems dynamic material/specialized registration	billet_schrabidium	ItemCustomLore	True	True	True	True	False	billet_schrabidium = new ItemCustomLore().setRarity(EnumRarity.rare).setUnlocalizedName("billet_schrabidium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_schrabidium")
billet_schrabidium_fuel	formal	HbmItems dynamic material/specialized registration	billet_schrabidium_fuel	Item	True	True	True	True	False	billet_schrabidium_fuel = new Item().setUnlocalizedName("billet_schrabidium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_schrabidium_fuel")
billet_silicon	formal	HbmItems	billet_silicon	Item	True	True	True	True	False	billet_silicon = new Item().setUnlocalizedName("billet_silicon").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_silicon")
billet_solinium	formal	HbmItems dynamic material/specialized registration	billet_solinium	Item	True	True	True	True	False	billet_solinium = new Item().setUnlocalizedName("billet_solinium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_solinium")
billet_sr90	formal	HbmItems dynamic material/specialized registration	billet_sr90	Item	True	True	True	True	False	billet_sr90 = new Item().setUnlocalizedName("billet_sr90").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_sr90")
billet_technetium	formal	HbmItems dynamic material/specialized registration	billet_technetium	Item	True	True	True	True	False	billet_technetium = new Item().setUnlocalizedName("billet_technetium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_technetium")
billet_th232	formal	HbmItems dynamic material/specialized registration	billet_th232	Item	True	True	True	True	False	billet_th232 = new Item().setUnlocalizedName("billet_th232").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_th232")
billet_thorium_fuel	formal	HbmItems dynamic material/specialized registration	billet_thorium_fuel	Item	True	True	True	True	False	billet_thorium_fuel = new Item().setUnlocalizedName("billet_thorium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_thorium_fuel")
billet_u233	formal	HbmItems dynamic material/specialized registration	billet_u233	Item	True	True	True	True	False	billet_u233 = new Item().setUnlocalizedName("billet_u233").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_u233")
billet_u235	formal	HbmItems dynamic material/specialized registration	billet_u235	Item	True	True	True	True	False	billet_u235 = new Item().setUnlocalizedName("billet_u235").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_u235")
billet_u238	formal	HbmItems dynamic material/specialized registration	billet_u238	Item	True	True	True	True	False	billet_u238 = new Item().setUnlocalizedName("billet_u238").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_u238")
billet_uranium	formal	HbmItems dynamic material/specialized registration	billet_uranium	Item	True	True	True	True	False	billet_uranium = new Item().setUnlocalizedName("billet_uranium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_uranium")
billet_uranium_fuel	formal	HbmItems dynamic material/specialized registration	billet_uranium_fuel	Item	True	True	True	True	False	billet_uranium_fuel = new Item().setUnlocalizedName("billet_uranium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_uranium_fuel")
billet_uzh	formal	HbmItems dynamic material/specialized registration	billet_uzh	Item	True	True	True	True	False	billet_uzh = new Item().setUnlocalizedName("billet_uzh").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_uzh")
billet_yharonite	formal	HbmItems dynamic material/specialized registration	billet_yharonite	Item	True	True	True	True	False	billet_yharonite = new Item().setUnlocalizedName("billet_yharonite").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_yharonite")
billet_zfb_am_mix	formal	HbmItems dynamic material/specialized registration	billet_zfb_am_mix	Item	True	True	True	True	False	billet_zfb_am_mix = new Item().setUnlocalizedName("billet_zfb_am_mix").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_zfb_am_mix")
billet_zfb_bismuth	formal	HbmItems dynamic material/specialized registration	billet_zfb_bismuth	Item	True	True	True	True	False	billet_zfb_bismuth = new Item().setUnlocalizedName("billet_zfb_bismuth").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_zfb_bismuth")
billet_zfb_pu241	formal	HbmItems dynamic material/specialized registration	billet_zfb_pu241	Item	True	True	True	True	False	billet_zfb_pu241 = new Item().setUnlocalizedName("billet_zfb_pu241").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_zfb_pu241")
billet_zirconium	formal	HbmItems dynamic material/specialized registration	billet_zirconium	Item	True	True	True	True	False	billet_zirconium = new Item().setUnlocalizedName("billet_zirconium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":billet_zirconium")
bio_wafer	formal	HbmItems	bio_wafer	ItemLemon	True	True	True	True	False	bio_wafer = new ItemLemon(4, 2F, false).setUnlocalizedName("bio_wafer").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":bio_wafer")
biomass	formal	HbmItems	biomass	Item	True	True	True	True	False	biomass = new Item().setUnlocalizedName("biomass").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":biomass")
biomass_compressed	formal	HbmItems	biomass_compressed	Item	True	True	True	True	False	biomass_compressed = new Item().setUnlocalizedName("biomass_compressed").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":biomass_compressed")
bismuth_axe	formal	HbmItems	bismuth_axe	ItemToolAbility	True	True	True	True	False	bismuth_axe = new ItemToolAbility(25F, 0, matBismuth, EnumToolType.AXE) .addAbility(IToolAreaAbility.HAMMER, 1) .addAbility(IToolAreaAbility.HAMMER_FLAT, 1) .addAbility(IToolAreaAbility.RECURSION, 1) .addAbility(IToolHarvestAbility.SHREDDER, 0) .addAbility(IToolHarvestAbility.LUCK, 1) .addAbility(IToolHarvestAbility.SILK, 0) .addAbility(IWeaponAbility.STUN, 3) .addAbility(IWeaponAbility.VAMPIRE, 1) .addAbility(IWeaponAbility.BEHEADER, 0).setUnlocalizedName("bismuth_axe").setTextureName(RefStrings.MODID + ":bismuth_axe")
bismuth_boots	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
bismuth_helmet	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
bismuth_legs	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
bismuth_pickaxe	formal	HbmItems	bismuth_pickaxe	ItemToolAbility	True	True	True	True	False	bismuth_pickaxe = new ItemToolAbility(15F, 0, matBismuth, EnumToolType.MINER) .addAbility(IToolAreaAbility.HAMMER, 1) .addAbility(IToolAreaAbility.HAMMER_FLAT, 1) .addAbility(IToolAreaAbility.RECURSION, 1) .addAbility(IToolHarvestAbility.SHREDDER, 0) .addAbility(IToolHarvestAbility.LUCK, 1) .addAbility(IToolHarvestAbility.SILK, 0) .addAbility(IWeaponAbility.STUN, 2) .addAbility(IWeaponAbility.VAMPIRE, 0) .addAbility(IWeaponAbility.BEHEADER, 0) .setDepthRockBreaker().setUnlocalizedName("bismuth_pickaxe").setTextureName(RefStrings.MODID + ":bismuth_pickaxe")
bismuth_plate	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
bismuth_tool	formal	HbmItems	bismuth_tool	ItemAmatExtractor	True	True	True	True	False	bismuth_tool = new ItemAmatExtractor().setUnlocalizedName("bismuth_tool").setMaxStackSize(1).setFull3D().setCreativeTab(null).setTextureName(RefStrings.MODID + ":bismuth_tool")
bj_boots	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
bj_helmet	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
bj_legs	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
bj_plate	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
bj_plate_jetpack	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
black_diamond	formal	HbmItems	black_diamond	ItemModHealth	True	True	True	True	False	black_diamond = new ItemModHealth(40F).setUnlocalizedName("black_diamond").setTextureName(RefStrings.MODID + ":black_diamond")
black_hole	formal	HbmItems	black_hole	ItemDrop	False	True	True	True	False	black_hole = new ItemDrop().setUnlocalizedName("black_hole").setMaxStackSize(1).setCreativeTab(MainRegistry.controlTab).setContainerItem(ModItems.nuclear_waste).setTextureName(RefStrings.MODID + ":singularity_4")
blade_meteorite	formal	HbmItems	blade_meteorite	ItemHot	True	True	True	True	False	blade_meteorite = new ItemHot(200).setUnlocalizedName("blade_meteorite").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":blade_meteorite")
blade_titanium	formal	HbmItems	blade_titanium	Item	True	True	True	True	False	blade_titanium = new Item().setUnlocalizedName("blade_titanium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":blade_titanium")
blade_tungsten	formal	HbmItems	blade_tungsten	Item	True	True	True	True	False	blade_tungsten = new Item().setUnlocalizedName("blade_tungsten").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":blade_tungsten")
blades_desh	formal	HbmItems	blades_desh	ItemBlades	True	True	True	True	False	blades_desh = new ItemBlades(0).setUnlocalizedName("blades_desh").setMaxStackSize(1).setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":blades_desh")
blades_steel	formal	HbmItems	blades_steel	ItemBlades	True	True	True	True	False	blades_steel = new ItemBlades(400).setUnlocalizedName("blades_steel").setMaxStackSize(1).setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":blades_steel")
blades_titanium	formal	HbmItems	blades_titanium	ItemBlades	True	True	True	True	False	blades_titanium = new ItemBlades(500).setUnlocalizedName("blades_titanium").setMaxStackSize(1).setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":blades_titanium")
blowtorch	formal	HbmItems	blowtorch	ItemBlowtorch	True	True	True	True	False	blowtorch = new ItemBlowtorch().setUnlocalizedName("blowtorch")
blueprint_folder	formal	HbmItems	blueprint_folder	ItemBlueprintFolder	True	True	True	True	False	blueprint_folder = new ItemBlueprintFolder().setUnlocalizedName("blueprint_folder").setCreativeTab(MainRegistry.templateTab).setTextureName(RefStrings.MODID + ":blueprint_folder")
blueprints	formal	HbmItems	blueprints	ItemBlueprints	True	True	True	True	False	blueprints = new ItemBlueprints().setUnlocalizedName("blueprints").setCreativeTab(MainRegistry.templateTab).setTextureName(RefStrings.MODID + ":blueprints")
boat_rubber	formal	HbmItems	boat_rubber	ItemBoatRubber	True	True	True	True	False	boat_rubber = new ItemBoatRubber().setUnlocalizedName("boat_rubber").setTextureName(RefStrings.MODID + ":boat_rubber")
bobmazon	formal	HbmItems	bobmazon	ItemCatalog	True	True	True	True	False	bobmazon = new ItemCatalog().setUnlocalizedName("bobmazon").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":bobmazon")
bobmazon_hidden	formal	HbmItems	bobmazon_hidden	ItemCatalog	False	True	True	True	False	bobmazon_hidden = new ItemCatalog().setUnlocalizedName("bobmazon_hidden").setMaxStackSize(1).setCreativeTab(null).setTextureName(RefStrings.MODID + ":bobmazon_special")
bolt	formal	HbmItems	bolt	ItemAutogen	True	True	False	True	False	bolt = new ItemAutogen(MaterialShapes.BOLT).oun("boltntm").setUnlocalizedName("bolt").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":bolt")
bolt_spike	formal	HbmItems	bolt_spike	ItemCustomLore	True	True	True	True	False	bolt_spike = new ItemCustomLore().setUnlocalizedName("bolt_spike").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":bolt_spike")
boltgun	formal	HbmItems	boltgun	ItemBoltgun	True	True	True	True	False	boltgun = new ItemBoltgun().setUnlocalizedName("boltgun")
bomb_caller	formal	HbmItems	bomb_caller	ItemBombCaller	True	True	True	True	False	bomb_caller = new ItemBombCaller().setUnlocalizedName("bomb_caller").setMaxStackSize(1).setFull3D().setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":bomb_caller")
bomb_waffle	formal	HbmItems	bomb_waffle	ItemWaffle	True	True	True	True	False	bomb_waffle = new ItemWaffle(20, false).setUnlocalizedName("bomb_waffle").setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":bomb_waffle")
book_guide	formal	HbmBlocks + BlockItem	book_guide	ItemGuideBook	True	True	True	False	True	book_guide = new ItemGuideBook().setUnlocalizedName("book_guide").setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":book_guide")
book_lemegeton	formal	HbmItems	book_lemegeton	ItemBookLemegeton	True	True	True	True	False	book_lemegeton = new ItemBookLemegeton().setUnlocalizedName("book_lemegeton").setMaxStackSize(1).setCreativeTab(null).setTextureName(RefStrings.MODID + ":book_lemegeton")
book_lore	formal	HbmItems	book_lore	ItemBookLore	False	True	False	True	False	book_lore = new ItemBookLore().setUnlocalizedName("book_lore").setCreativeTab(null).setTextureName(RefStrings.MODID + ":book_pages")
book_of_	formal	HbmItems	book_of_	ItemBook	True	True	True	True	False	book_of_ = new ItemBook().setUnlocalizedName("book_of_").setMaxStackSize(1).setCreativeTab(null).setTextureName(RefStrings.MODID + ":book_of_")
book_secret	formal	HbmItems	book_secret	ItemCustomLore	True	True	True	True	False	book_secret = new ItemCustomLore().setUnlocalizedName("book_secret").setCreativeTab(MainRegistry.polaroidID == 11 ? MainRegistry.consumableTab : null).setTextureName(RefStrings.MODID + ":book_secret")
bottle_cherry	formal	HbmItems	bottle_cherry	ItemEnergy	True	True	True	True	False	bottle_cherry = new ItemEnergy().makeBottle(bottle_empty, cap_nuka).setUnlocalizedName("bottle_cherry").setContainerItem(ModItems.bottle_empty).setTextureName(RefStrings.MODID + ":bottle_cherry")
bottle_empty	formal	HbmItems	bottle_empty	Item	True	True	True	True	False	bottle_empty = new Item().setUnlocalizedName("bottle_empty").setTextureName(RefStrings.MODID + ":bottle_empty")
bottle_mercury	formal	HbmItems	bottle_mercury	ItemCustomLore	True	True	True	True	False	bottle_mercury = new ItemCustomLore().setUnlocalizedName("bottle_mercury").setContainerItem(Items.glass_bottle).setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":bottle_mercury")
bottle_nuka	formal	HbmItems	bottle_nuka	ItemEnergy	True	True	True	True	False	bottle_nuka = new ItemEnergy().makeBottle(bottle_empty, cap_nuka).setUnlocalizedName("bottle_nuka").setTextureName(RefStrings.MODID + ":bottle_nuka")
